customer_id,signup_date,last_activity_date,age,gender,country,plan,monthly_price,contract_type,payment_method,avg_watch_minutes_per_day,sessions_per_week,devices,fav_genre,num_profiles,watched_in_last_30_days,hours_last_30_days,num_support_tickets,num_complaints,acq_channel,first_campaign,internet_speed_mbps,app_crash_rate_per_week,tenure_days,tenure_months,rfm_recency_days,frequency_per_month,avg_monthly_spend,total_revenue_to_date,churn
CUST102263,2022-07-11,2024-04-19,48,Male,USA,Standard,499.0,Monthly,NetBanking,42.3,2.4,Mobile,Action,2,0,0.0,0,0,Search Ads,RetentionPush2024,43.5,0.268,1240,41.3,592,10.4,499.0,20625.33,Yes
CUST102264,2020-07-30,2021-10-17,64,Female,UK,Premium,799.0,Monthly,Card,42.8,13.5,Web,Sci-Fi,3,1,2.8,0,0,Email,RetentionPush2024,65.3,0.091,1951,65.0,1507,58.7,799.0,51961.63,Yes
CUST102265,2024-07-18,2025-06-15,49,Female,Australia,Standard,499.0,Quarterly,UPI,51.4,9.9,Web,Drama,1,1,2.3,1,1,Paid Social,SummerSale2023,66.9,0.01,502,16.7,170,43.0,499.0,8349.93,No
CUST102266,2024-09-10,2024-09-25,45,Female,India,Standard,499.0,Monthly,NetBanking,26.7,9.1,Tablet,Comedy,1,1,4.8,0,0,Organic,Festive2021,41.2,0.492,448,14.9,433,39.5,499.0,7451.73,No
CUST102267,2021-12-04,2022-05-24,23,Female,Germany,Standard,499.0,Quarterly,UPI,26.5,9.0,Smart TV,Romance,1,0,0.0,1,1,Paid Social,RetentionPush2024,28.2,0.132,1459,48.6,1288,39.1,499.0,24268.03,No
CUST102268,2024-01-02,2024-10-10,54,Male,India,Premium,799.0,Quarterly,GooglePay,56.5,4.6,Smart TV,Action,1,0,0.0,0,0,Organic,Festive2021,39.4,0.146,700,23.3,418,20.0,799.0,18643.33,Yes
CUST102269,2020-06-21,2022-02-09,62,Female,India,Free Trial,0.0,Monthly,NetBanking,47.8,7.1,Mobile,Sci-Fi,1,1,0.2,0,0,Referral,SummerSale2023,71.6,0.09,1990,66.3,1392,30.8,0.0,0.0,No
CUST102270,2022-10-30,2023-03-01,41,Male,South Africa,Standard,499.0,Yearly,Paypal,25.6,3.9,Mobile,Comedy,1,0,0.0,0,0,Referral,Launch2020,50.1,0.505,1129,37.6,1007,16.9,499.0,18779.03,No
CUST102271,2023-08-16,2024-09-24,72,Male,Philippines,Basic,199.0,Monthly,NetBanking,5.1,15.1,Mobile,Horror,1,0,0.0,0,0,Organic,Festive2021,50.6,0.041,839,28.0,434,65.6,199.0,5565.37,Yes
CUST102272,2020-12-19,2021-08-24,52,Female,India,Basic,199.0,Yearly,ApplePay,42.8,3.6,Web,Horror,1,1,23.7,0,0,Search Ads,NewSeries2022,103.1,0.099,1809,60.3,1561,15.6,199.0,11999.7,Yes
CUST102273,2020-03-21,2020-03-30,49,Female,USA,Basic,199.0,Quarterly,NetBanking,44.7,4.4,Web,Drama,2,1,2.7,0,0,Paid Social,Festive2021,67.7,0.095,2082,69.4,2073,19.1,199.0,13810.6,Yes
CUST102274,2021-05-22,2021-07-04,22,Female,India,Standard,499.0,Yearly,UPI,10.8,11.8,Mobile,Action,1,0,0.0,0,0,Organic,Launch2020,29.8,0.14,1655,55.2,1612,51.3,499.0,27528.17,Yes
CUST102275,2023-12-20,2025-08-06,55,Female,USA,Standard,499.0,Monthly,Paypal,18.0,6.7,Smart TV,Comedy,1,1,0.4,1,0,Organic,Festive2021,21.3,0.696,713,23.8,118,29.1,499.0,11859.57,Yes
CUST102276,2022-06-15,2023-10-14,43,Female,Brazil,Basic,199.0,Monthly,Paypal,26.8,8.8,Web,Action,1,0,0.0,0,0,Search Ads,SummerSale2023,18.6,0.045,1266,42.2,780,38.2,199.0,8397.8,No
CUST102277,2022-06-18,2024-02-18,54,Female,Philippines,Premium,799.0,Monthly,NetBanking,44.0,6.8,Mobile,Action,1,1,5.3,0,0,Search Ads,Festive2021,66.3,0.202,1263,42.1,653,29.5,799.0,33637.9,No
CUST102278,2022-12-09,2023-05-16,54,Female,Canada,Premium,799.0,Monthly,UPI,84.7,4.9,Smart TV,Sci-Fi,1,1,4.8,0,0,Organic,Direct,9.7,0.163,1089,36.3,931,21.3,799.0,29003.7,No
CUST102279,2022-12-06,2023-12-21,43,Male,USA,Standard,499.0,Yearly,Paypal,57.4,4.9,Mobile,Drama,1,1,10.1,0,0,Referral,NewSeries2022,40.5,0.061,1092,36.4,712,21.3,499.0,18163.6,No
CUST102280,2023-06-02,2023-09-01,29,Male,Canada,Standard,499.0,Monthly,GooglePay,4.8,9.6,Gaming Console,Drama,1,1,6.0,1,0,Search Ads,Festive2021,65.5,0.107,914,30.5,823,41.7,499.0,15202.87,No
CUST102281,2020-11-21,2021-08-02,68,Male,India,Free Trial,0.0,Yearly,NetBanking,26.3,7.7,Mobile,Drama,1,0,0.0,0,0,Paid Social,SummerSale2023,17.3,0.11,1837,61.2,1583,33.5,0.0,0.0,Yes
CUST102282,2022-01-15,2022-06-25,65,Male,Philippines,Standard,499.0,Monthly,NetBanking,33.1,10.6,Mobile,Romance,2,1,2.5,0,0,Search Ads,Festive2021,78.4,0.053,1417,47.2,1256,46.1,499.0,23569.43,No
CUST102283,2022-02-02,2023-06-28,53,Male,Mexico,Premium,799.0,Monthly,NetBanking,45.0,10.6,Mobile,Sci-Fi,2,1,6.4,0,0,Paid Social,RetentionPush2024,0.5,0.133,1399,46.6,888,46.1,799.0,37260.03,No
CUST102284,2021-08-02,2021-11-03,19,Male,UK,Standard,499.0,Yearly,Paypal,18.8,8.7,Web,Action,2,1,16.2,0,0,Paid Social,Launch2020,54.8,0.041,1583,52.8,1490,37.8,499.0,26330.57,No
CUST102285,2022-03-04,2023-11-27,57,Male,India,Premium,799.0,Monthly,Card,46.7,10.1,Mobile,Drama,2,1,4.7,0,0,Email,NewSeries2022,35.1,0.046,1369,45.6,736,43.9,799.0,36461.03,Yes
CUST102286,2022-04-17,2023-03-29,33,Other,India,Premium,799.0,Quarterly,UPI,24.7,8.6,Smart TV,Drama,3,0,0.0,1,1,Affiliate,Launch2020,46.8,0.378,1325,44.2,979,37.4,799.0,35289.17,Yes
CUST102287,2024-05-05,2025-11-30,59,Male,India,Premium,799.0,Monthly,ApplePay,46.7,8.1,Smart TV,Drama,1,0,0.0,0,0,Paid Social,NewSeries2022,50.4,0.543,576,19.2,2,35.2,799.0,15340.8,No
CUST102288,2021-11-23,2022-01-23,63,Female,Brazil,Free Trial,0.0,Yearly,ApplePay,36.5,6.0,Mobile,Documentary,1,0,0.0,0,0,Search Ads,Launch2020,37.8,0.099,1470,49.0,1409,26.1,0.0,0.0,Yes
CUST102289,2023-10-22,2023-12-22,40,Male,USA,Free Trial,0.0,Monthly,UPI,75.9,1.9,Mobile,Comedy,1,1,11.5,0,0,Search Ads,Direct,43.1,0.002,772,25.7,711,8.3,0.0,0.0,No
CUST102290,2023-05-09,2024-05-07,22,Female,India,Standard,499.0,Quarterly,Card,54.6,5.1,Mobile,Horror,1,1,6.6,0,0,Search Ads,NewSeries2022,26.6,0.442,938,31.3,574,22.2,499.0,15602.07,No
CUST102291,2020-04-17,2022-02-06,53,Male,USA,Basic,199.0,Monthly,UPI,61.3,11.3,Mobile,Drama,2,0,0.0,0,0,Search Ads,Festive2021,37.0,0.313,2055,68.5,1395,49.1,199.0,13631.5,No
CUST102292,2024-06-04,2024-11-08,43,Male,Brazil,Standard,499.0,Monthly,NetBanking,13.8,7.9,Tablet,Sci-Fi,2,0,0.0,0,0,Paid Social,Launch2020,39.0,0.108,546,18.2,389,34.3,499.0,9081.8,No
CUST102293,2023-07-16,2025-01-15,20,Female,India,Premium,799.0,Yearly,GooglePay,24.4,5.8,Smart TV,Comedy,1,1,6.4,0,0,Affiliate,NewSeries2022,0.5,0.193,870,29.0,321,25.2,799.0,23171.0,Yes
CUST102294,2023-08-18,2023-12-05,18,Male,Mexico,Premium,799.0,Yearly,UPI,41.5,10.6,Web,Horror,2,1,25.2,0,0,Search Ads,Festive2021,35.4,0.491,837,27.9,728,46.1,799.0,22292.1,No
CUST102295,2021-11-16,2022-03-24,59,Male,Philippines,Basic,199.0,Monthly,UPI,10.3,5.7,Mobile,Sci-Fi,2,1,37.7,0,0,Email,NewSeries2022,27.6,0.878,1477,49.2,1349,24.8,199.0,9797.43,Yes
CUST102296,2020-05-14,2021-09-25,46,Male,Philippines,Basic,199.0,Monthly,GooglePay,55.9,9.1,Mobile,Sci-Fi,1,0,0.0,0,0,Referral,NewSeries2022,52.8,0.125,2028,67.6,1529,39.5,199.0,13452.4,Yes
CUST102297,2021-11-06,2022-07-02,62,Male,USA,Premium,799.0,Monthly,Paypal,37.6,11.0,Mobile,Horror,2,1,3.8,0,0,Search Ads,SummerSale2023,55.8,0.127,1487,49.6,1249,47.8,799.0,39603.77,No
CUST102298,2020-07-12,2021-06-01,57,Male,India,Standard,499.0,Monthly,ApplePay,57.0,8.8,Mobile,Drama,3,1,3.6,2,1,Referral,SummerSale2023,77.8,0.41,1969,65.6,1645,38.2,499.0,32751.03,No
CUST102299,2023-02-16,2024-09-09,73,Male,USA,Standard,499.0,Quarterly,ApplePay,44.6,10.2,Web,Drama,1,1,16.1,0,0,Email,Launch2020,82.6,0.274,1020,34.0,449,44.3,499.0,16966.0,No
CUST102300,2023-10-21,2025-08-11,35,Female,India,Premium,799.0,Monthly,NetBanking,35.9,8.4,Smart TV,Romance,1,1,33.9,1,1,Search Ads,Festive2021,9.6,0.318,773,25.8,113,36.5,799.0,20587.57,No
CUST102301,2022-03-02,2023-02-20,34,Female,India,Standard,499.0,Monthly,GooglePay,32.5,1.3,Mobile,Horror,2,1,1.7,0,0,Paid Social,RetentionPush2024,78.3,0.193,1371,45.7,1016,5.6,499.0,22804.3,Yes
CUST102302,2021-08-04,2022-10-27,63,Female,Canada,Basic,199.0,Quarterly,NetBanking,19.6,10.9,Web,Drama,1,1,5.7,1,0,Paid Social,Direct,0.5,0.091,1581,52.7,1132,47.4,199.0,10487.3,Yes
CUST102303,2021-05-31,2021-12-14,26,Male,USA,Basic,199.0,Monthly,Paypal,18.4,9.4,Mobile,Sci-Fi,4,1,21.7,0,0,Email,NewSeries2022,40.2,0.042,1646,54.9,1449,40.8,199.0,10918.47,No
CUST102304,2024-01-22,2024-02-12,55,Female,Mexico,Basic,199.0,Quarterly,NetBanking,52.8,6.1,Tablet,Kids,2,1,8.1,2,1,Referral,Launch2020,43.7,0.611,680,22.7,659,26.5,199.0,4510.67,Yes
CUST102305,2024-10-10,2025-10-31,18,Male,India,Standard,499.0,Yearly,GooglePay,48.4,5.2,Mobile,Drama,1,1,22.2,1,0,Search Ads,SummerSale2023,57.4,0.033,418,13.9,32,22.6,499.0,6952.73,Yes
CUST102306,2023-09-06,2024-09-06,38,Male,Canada,Standard,499.0,Monthly,GooglePay,59.7,7.4,Gaming Console,Drama,1,1,1.5,1,1,Organic,Festive2021,30.8,0.119,818,27.3,452,32.2,499.0,13606.07,Yes
CUST102307,2023-05-19,2023-10-03,22,Female,Germany,Standard,499.0,Quarterly,Card,24.1,3.4,Web,Drama,1,1,18.0,0,0,Search Ads,SummerSale2023,46.5,0.13,928,30.9,791,14.8,499.0,15435.73,No
CUST102308,2024-11-23,2025-08-06,38,Male,Germany,Basic,199.0,Monthly,Paypal,57.5,9.8,Mobile,Drama,2,0,0.0,0,0,Organic,NewSeries2022,34.9,0.442,374,12.5,118,42.6,199.0,2480.87,Yes
CUST102309,2020-11-03,2020-12-13,22,Male,Mexico,Basic,199.0,Monthly,GooglePay,31.5,6.5,Smart TV,Romance,1,0,0.0,0,0,Paid Social,SummerSale2023,78.8,0.248,1855,61.8,1815,28.2,199.0,12304.83,No
CUST102310,2021-11-13,2023-03-24,61,Female,Germany,Basic,199.0,Monthly,GooglePay,46.6,4.3,Web,Comedy,1,1,4.2,0,0,Search Ads,Direct,41.5,0.055,1480,49.3,984,18.7,199.0,9817.33,No
CUST102311,2020-06-15,2021-09-06,49,Female,Philippines,Free Trial,0.0,Monthly,Paypal,60.8,9.0,Mobile,Documentary,3,1,14.1,0,0,Organic,SummerSale2023,72.5,0.045,1996,66.5,1548,39.1,0.0,0.0,Yes
CUST102312,2023-04-08,2024-10-31,57,Female,India,Standard,499.0,Monthly,UPI,76.4,8.4,Mobile,Romance,2,1,14.5,0,0,Affiliate,Direct,17.8,0.588,969,32.3,397,36.5,499.0,16117.7,No
CUST102313,2023-09-21,2024-07-18,34,Female,UK,Free Trial,0.0,Monthly,UPI,56.4,9.5,Tablet,Horror,1,0,0.0,0,0,Paid Social,Festive2021,71.3,0.009,803,26.8,502,41.3,0.0,0.0,No
CUST102314,2020-10-16,2022-04-24,73,Other,India,Premium,799.0,Yearly,Card,39.1,3.1,Smart TV,Documentary,3,1,41.8,0,0,Search Ads,Direct,17.0,0.45,1873,62.4,1318,13.5,799.0,49884.23,No
CUST102315,2021-12-17,2023-05-02,24,Male,India,Standard,499.0,Quarterly,GooglePay,46.2,9.2,Smart TV,Documentary,2,1,0.0,0,0,Organic,Launch2020,63.4,0.049,1446,48.2,945,40.0,499.0,24051.8,No
CUST102316,2021-09-27,2022-04-09,63,Male,India,Premium,799.0,Yearly,Paypal,60.0,12.4,Mobile,Sci-Fi,3,1,13.5,0,0,Referral,NewSeries2022,43.0,0.019,1527,50.9,1333,53.9,799.0,40669.1,No
CUST102317,2023-09-05,2025-04-07,66,Male,India,Basic,199.0,Monthly,Paypal,49.2,6.9,Mobile,Comedy,1,1,28.7,0,0,Paid Social,NewSeries2022,48.1,0.067,819,27.3,239,30.0,199.0,5432.7,No
CUST102318,2023-12-01,2024-06-09,33,Male,India,Premium,799.0,Monthly,UPI,27.0,6.7,Web,Comedy,1,1,23.4,0,0,Search Ads,Direct,100.6,0.161,732,24.4,541,29.1,799.0,19495.6,No
CUST102319,2023-09-18,2025-03-27,56,Male,India,Standard,499.0,Monthly,ApplePay,47.3,2.8,Mobile,Horror,1,1,10.0,0,0,Paid Social,Festive2021,27.7,0.394,806,26.9,250,12.2,499.0,13406.47,No
CUST102320,2022-03-13,2023-03-04,63,Female,India,Premium,799.0,Monthly,ApplePay,61.1,7.2,Gaming Console,Drama,1,1,27.1,1,0,Search Ads,Direct,65.7,0.226,1360,45.3,1004,31.3,799.0,36221.33,Yes
CUST102321,2020-09-21,2021-08-18,60,Female,Philippines,Basic,199.0,Monthly,GooglePay,71.2,3.9,Smart TV,Drama,3,0,0.0,0,0,Affiliate,Direct,48.4,0.297,1898,63.3,1567,16.9,199.0,12590.07,No
CUST102322,2023-05-03,2024-08-24,57,Female,India,Premium,799.0,Quarterly,UPI,36.2,10.5,Tablet,Action,1,1,9.4,0,0,Search Ads,Launch2020,88.9,0.49,944,31.5,465,45.6,799.0,25141.87,No
CUST102323,2023-12-22,2024-09-28,40,Male,Germany,Basic,199.0,Monthly,GooglePay,12.7,14.3,Mobile,Action,1,1,47.8,0,0,Organic,Festive2021,84.8,0.001,711,23.7,430,62.1,199.0,4716.3,Yes
CUST102324,2020-06-22,2022-02-25,67,Female,India,Free Trial,0.0,Monthly,NetBanking,0.6,14.4,Mobile,Romance,1,1,57.3,0,0,Organic,Direct,75.6,0.211,1989,66.3,1376,62.6,0.0,0.0,Yes
CUST102325,2021-09-26,2023-04-16,29,Female,Philippines,Standard,499.0,Monthly,Paypal,50.9,4.4,Mobile,Drama,1,1,13.6,0,0,Search Ads,Festive2021,51.3,0.097,1528,50.9,961,19.1,499.0,25415.73,No
CUST102326,2023-02-18,2023-08-01,59,Female,Philippines,Premium,799.0,Monthly,GooglePay,4.3,4.8,Mobile,Action,1,0,0.0,0,0,Paid Social,Direct,2.8,0.19,1018,33.9,854,20.9,799.0,27112.73,Yes
CUST102327,2022-02-10,2022-04-21,40,Male,Canada,Standard,499.0,Monthly,Card,41.4,8.8,Smart TV,Horror,1,1,1.4,0,0,Organic,SummerSale2023,38.9,0.011,1391,46.4,1321,38.2,499.0,23136.97,No
CUST102328,2023-08-10,2025-02-03,34,Female,Australia,Standard,499.0,Monthly,ApplePay,56.6,6.3,Smart TV,Romance,1,1,30.7,0,0,Organic,Launch2020,0.5,0.033,845,28.2,302,27.4,499.0,14055.17,No
CUST102329,2024-06-09,2024-11-14,54,Male,India,Premium,799.0,Quarterly,GooglePay,31.7,7.0,Mobile,Kids,1,1,25.5,0,0,Organic,Direct,9.8,0.253,541,18.0,383,30.4,799.0,14408.63,No
CUST102330,2021-11-03,2023-02-06,70,Male,South Africa,Free Trial,0.0,Monthly,NetBanking,5.1,14.4,Mobile,Comedy,3,1,4.5,0,0,Search Ads,NewSeries2022,27.2,0.426,1490,49.7,1030,62.6,0.0,0.0,Yes
CUST102331,2024-07-23,2025-05-21,30,Male,Mexico,Basic,199.0,Quarterly,Paypal,9.8,3.7,Mobile,Action,2,1,32.2,0,0,Organic,Direct,58.4,0.138,497,16.6,195,16.1,199.0,3296.77,No
CUST102332,2020-09-18,2021-06-14,31,Female,Philippines,Free Trial,0.0,Monthly,NetBanking,16.6,7.8,Mobile,Drama,1,1,1.7,1,0,Paid Social,RetentionPush2024,10.4,0.043,1901,63.4,1632,33.9,0.0,0.0,Yes
CUST102333,2023-10-04,2025-04-10,42,Female,Canada,Premium,799.0,Monthly,GooglePay,32.5,8.1,Smart TV,Documentary,1,1,4.2,0,0,Search Ads,Direct,10.9,0.267,790,26.3,236,35.2,799.0,21040.33,No
CUST102334,2023-12-10,2024-12-19,55,Male,India,Premium,799.0,Yearly,Paypal,59.1,10.2,Mobile,Documentary,1,0,0.0,0,0,Paid Social,NewSeries2022,0.5,0.011,723,24.1,348,44.3,799.0,19255.9,Yes
CUST102335,2024-08-24,2025-11-30,25,Male,Philippines,Standard,499.0,Monthly,Paypal,35.2,4.4,Tablet,Kids,3,0,0.0,0,0,Email,Festive2021,79.7,0.261,465,15.5,2,19.1,499.0,7734.5,Yes
CUST102336,2024-02-22,2024-02-22,19,Male,India,Standard,499.0,Monthly,UPI,78.1,11.5,Smart TV,Horror,2,1,54.2,1,0,Paid Social,RetentionPush2024,39.6,0.331,649,21.6,649,50.0,499.0,10795.03,Yes
CUST102337,2023-11-04,2025-08-18,66,Male,UK,Free Trial,0.0,Yearly,UPI,55.8,7.8,Web,Drama,1,0,0.0,0,0,Organic,Festive2021,65.3,0.013,759,25.3,106,33.9,0.0,0.0,No
CUST102338,2022-12-14,2024-05-15,34,Male,India,Standard,499.0,Monthly,Card,40.9,4.5,Mobile,Action,3,1,3.4,0,0,Paid Social,RetentionPush2024,53.9,0.103,1084,36.1,566,19.6,499.0,18030.53,No
CUST102339,2020-07-10,2021-08-02,43,Male,Philippines,Standard,499.0,Monthly,Card,33.6,6.5,Gaming Console,Documentary,2,1,7.7,0,0,Paid Social,Direct,21.9,0.026,1971,65.7,1583,28.2,499.0,32784.3,Yes
CUST102340,2023-08-16,2024-02-21,36,Female,India,Basic,199.0,Quarterly,NetBanking,25.0,10.0,Smart TV,Documentary,1,1,18.1,2,1,Affiliate,Direct,47.3,0.344,839,28.0,650,43.4,199.0,5565.37,No
CUST102341,2023-10-05,2023-10-24,74,Male,India,Basic,199.0,Quarterly,UPI,38.0,13.2,Mobile,Drama,1,0,0.0,0,0,Organic,SummerSale2023,64.6,0.343,789,26.3,770,57.4,199.0,5233.7,Yes
CUST102342,2022-05-17,2024-02-10,62,Male,UK,Premium,799.0,Monthly,Paypal,45.8,5.9,Mobile,Drama,2,1,13.2,0,0,Paid Social,Festive2021,21.3,0.511,1295,43.2,661,25.6,799.0,34490.17,No
CUST102343,2022-11-07,2023-11-14,29,Male,Germany,Premium,799.0,Monthly,UPI,41.4,13.3,Web,Horror,1,1,1.3,0,0,Affiliate,RetentionPush2024,58.0,0.028,1121,37.4,749,57.8,799.0,29855.97,No
CUST102344,2022-01-11,2023-10-08,48,Female,Canada,Standard,499.0,Yearly,Paypal,25.0,10.7,Mobile,Documentary,1,1,1.2,0,0,Referral,NewSeries2022,33.3,0.255,1421,47.4,786,46.5,499.0,23635.97,No
CUST102345,2020-02-07,2020-10-08,63,Female,India,Basic,199.0,Monthly,UPI,14.4,5.5,Mobile,Action,2,1,0.5,0,0,Organic,SummerSale2023,59.5,0.44,2125,70.8,1881,23.9,199.0,14095.83,Yes
CUST102346,2022-01-12,2022-12-06,25,Female,India,Standard,499.0,Monthly,Paypal,72.3,8.8,Mobile,Sci-Fi,2,0,0.0,0,0,Search Ads,Festive2021,36.8,0.116,1420,47.3,1092,38.2,499.0,23619.33,Yes
CUST102347,2021-09-24,2021-11-27,34,Male,Germany,Standard,499.0,Monthly,NetBanking,47.7,9.6,Mobile,Drama,4,1,6.9,0,0,Organic,Launch2020,78.5,0.08,1530,51.0,1466,41.7,499.0,25449.0,No
CUST102348,2021-01-04,2022-11-09,45,Female,South Africa,Standard,499.0,Yearly,UPI,42.1,6.3,Mobile,Sci-Fi,1,1,4.4,0,0,Email,Direct,87.0,0.251,1793,59.8,1119,27.4,499.0,29823.57,No
CUST102349,2021-03-14,2022-09-16,37,Male,Brazil,Free Trial,0.0,Monthly,ApplePay,45.1,5.1,Smart TV,Drama,2,0,0.0,1,0,Email,Direct,66.4,0.104,1724,57.5,1173,22.2,0.0,0.0,Yes
CUST102350,2021-11-30,2022-12-31,18,Female,USA,Premium,799.0,Quarterly,ApplePay,57.0,6.6,Smart TV,Documentary,3,1,8.4,0,0,Email,SummerSale2023,93.2,0.118,1463,48.8,1067,28.7,799.0,38964.57,No
CUST102351,2024-04-18,2024-10-29,52,Female,Philippines,Basic,199.0,Monthly,Paypal,25.6,5.8,Smart TV,Documentary,2,1,7.7,0,0,Organic,RetentionPush2024,62.5,0.256,593,19.8,399,25.2,199.0,3933.57,No
CUST102352,2022-09-22,2024-03-11,56,Female,USA,Free Trial,0.0,Monthly,NetBanking,32.4,7.8,Mobile,Kids,2,1,2.3,0,0,Email,Direct,9.1,0.12,1167,38.9,631,33.9,0.0,0.0,Yes
CUST102353,2021-01-28,2022-12-28,33,Female,UK,Standard,499.0,Quarterly,Paypal,19.9,13.5,Mobile,Drama,1,1,27.3,0,0,Paid Social,Launch2020,22.1,0.348,1769,59.0,1070,58.7,499.0,29424.37,No
CUST102354,2021-04-08,2022-08-30,26,Female,USA,Premium,799.0,Yearly,NetBanking,34.9,8.4,Mobile,Documentary,2,1,11.6,0,0,Search Ads,Launch2020,93.7,0.244,1699,56.6,1190,36.5,799.0,45250.03,No
CUST102355,2020-10-08,2022-04-25,63,Male,USA,Basic,199.0,Monthly,Card,21.5,12.4,Web,Drama,1,1,1.6,0,0,Paid Social,Direct,16.0,0.587,1881,62.7,1317,53.9,199.0,12477.3,Yes
CUST102356,2020-11-13,2021-04-19,17,Female,Brazil,Premium,799.0,Monthly,UPI,14.9,8.7,Mobile,Drama,1,0,0.0,0,0,Paid Social,Direct,39.9,0.155,1845,61.5,1688,37.8,799.0,49138.5,Yes
CUST102357,2020-06-07,2022-02-24,27,Male,UK,Basic,199.0,Yearly,NetBanking,2.6,15.7,Web,Comedy,3,0,0.0,0,0,Paid Social,Launch2020,0.5,0.215,2004,66.8,1377,68.2,199.0,13293.2,Yes
CUST102358,2021-08-28,2022-06-13,69,Female,India,Standard,499.0,Quarterly,Paypal,68.2,4.6,Mobile,Kids,4,1,18.0,0,0,Paid Social,RetentionPush2024,32.3,0.012,1557,51.9,1268,20.0,499.0,25898.1,No
CUST102359,2024-09-25,2025-08-21,21,Male,India,Basic,199.0,Monthly,Card,28.3,0.8,Smart TV,Action,1,0,0.0,0,0,Paid Social,SummerSale2023,72.0,0.296,433,14.4,103,3.5,199.0,2872.23,Yes
CUST102360,2024-06-02,2025-07-26,58,Male,India,Basic,199.0,Monthly,Paypal,44.7,7.8,Smart TV,Drama,2,1,18.8,0,0,Email,Launch2020,58.8,0.195,548,18.3,129,33.9,199.0,3635.07,No
CUST102361,2020-07-26,2022-05-13,74,Male,UK,Basic,199.0,Quarterly,ApplePay,36.9,8.2,Mobile,Comedy,1,1,10.9,0,0,Paid Social,Direct,43.5,0.131,1955,65.2,1299,35.6,199.0,12968.17,No
CUST102362,2022-11-05,2023-09-30,55,Male,India,Basic,199.0,Quarterly,ApplePay,44.9,11.7,Smart TV,Drama,1,0,0.0,0,0,Email,Launch2020,2.6,0.715,1123,37.4,794,50.8,199.0,7449.23,Yes
CUST102363,2024-04-27,2024-08-18,59,Female,India,Basic,199.0,Yearly,UPI,5.1,12.7,Mobile,Kids,1,1,5.3,0,0,Paid Social,Direct,64.3,0.101,584,19.5,471,55.2,199.0,3873.87,Yes
CUST102364,2023-01-10,2023-04-18,44,Female,Canada,Premium,799.0,Monthly,GooglePay,25.6,2.3,Smart TV,Documentary,4,1,8.6,1,1,Paid Social,RetentionPush2024,67.2,0.029,1057,35.2,959,10.0,799.0,28151.43,Yes
CUST102365,2024-09-06,2025-11-30,74,Male,Australia,Basic,199.0,Monthly,UPI,58.2,6.5,Web,Action,1,0,0.0,1,0,Referral,Festive2021,45.3,0.065,452,15.1,2,28.2,199.0,2998.27,Yes
CUST102366,2024-02-21,2025-11-30,45,Male,Germany,Premium,799.0,Quarterly,Card,73.9,7.4,Mobile,Sci-Fi,1,1,23.0,0,0,Search Ads,Festive2021,47.8,0.483,650,21.7,2,32.2,799.0,17311.67,No
CUST102367,2024-12-14,2025-02-20,17,Female,UK,Basic,199.0,Monthly,ApplePay,27.7,3.5,Smart TV,Documentary,1,1,16.5,0,0,Organic,Direct,31.6,0.047,353,11.8,285,15.2,199.0,2341.57,Yes
CUST102368,2022-12-14,2023-01-27,24,Male,Philippines,Free Trial,0.0,Monthly,NetBanking,30.0,6.6,Mobile,Horror,1,1,46.9,0,0,Email,SummerSale2023,37.0,0.675,1084,36.1,1040,28.7,0.0,0.0,Yes
CUST102369,2020-03-18,2020-07-28,62,Female,Philippines,Free Trial,0.0,Monthly,ApplePay,56.3,10.3,Mobile,Documentary,1,1,6.4,0,0,Email,Direct,9.3,0.228,2085,69.5,1953,44.8,0.0,0.0,Yes
CUST102370,2023-09-17,2024-03-17,17,Female,Brazil,Basic,199.0,Monthly,GooglePay,43.8,10.5,Mobile,Action,3,1,24.6,0,0,Search Ads,Direct,73.0,0.045,807,26.9,625,45.6,199.0,5353.1,No
CUST102371,2021-11-20,2021-12-22,44,Female,Canada,Premium,799.0,Monthly,UPI,35.6,8.1,Mobile,Documentary,1,1,18.1,0,0,Email,Launch2020,59.7,0.014,1473,49.1,1441,35.2,799.0,39230.9,Yes
CUST102372,2024-11-29,2025-06-23,48,Female,India,Basic,199.0,Quarterly,Paypal,33.7,12.1,Mobile,Drama,1,1,21.4,0,0,Search Ads,NewSeries2022,42.4,0.128,368,12.3,162,52.6,199.0,2441.07,No
CUST102373,2024-04-18,2024-08-05,25,Male,South Africa,Free Trial,0.0,Quarterly,Card,23.6,8.0,Smart TV,Kids,1,1,14.0,0,0,Search Ads,Festive2021,28.2,0.14,593,19.8,484,34.8,0.0,0.0,Yes
CUST102374,2023-06-19,2024-10-28,49,Female,India,Standard,499.0,Monthly,GooglePay,22.9,10.8,Smart TV,Sci-Fi,1,0,0.0,1,1,Referral,Launch2020,75.0,0.086,897,29.9,400,46.9,499.0,14920.1,Yes
CUST102375,2020-09-25,2021-04-09,59,Male,India,Basic,199.0,Monthly,ApplePay,37.6,4.5,Web,Comedy,2,0,0.0,0,0,Organic,SummerSale2023,59.9,0.009,1894,63.1,1698,19.6,199.0,12563.53,Yes
CUST102376,2023-05-08,2023-08-17,70,Male,USA,Standard,499.0,Monthly,NetBanking,41.3,4.7,Smart TV,Comedy,3,1,3.8,0,0,Paid Social,NewSeries2022,62.1,0.517,939,31.3,838,20.4,499.0,15618.7,Yes
