customer_id,signup_date,last_activity_date,age,gender,country,plan,monthly_price,contract_type,payment_method,avg_watch_minutes_per_day,sessions_per_week,devices,fav_genre,num_profiles,watched_in_last_30_days,hours_last_30_days,num_support_tickets,num_complaints,acq_channel,first_campaign,internet_speed_mbps,app_crash_rate_per_week,tenure_days,tenure_months,rfm_recency_days,frequency_per_month,avg_monthly_spend,total_revenue_to_date,churn,customer_lifetime_days,signup_month,signup_year,days_since_last_activity,engagement_score,total_lifetime_value,avg_revenue_per_day,device_count,hours_per_session,watch_intensity,customer_segment,churn_risk_score,is_high_value_customer,is_power_user,is_dormant,is_multi_device_user,has_support_issues
CUST103078,2023-04-10,2024-03-21,49,Male,India,Free Trial,0.0,Yearly,NetBanking,27.0,10.1,Tablet,Horror,2,1,1.0,0,0,Search Ads,NewSeries2022,45.1,0.042,967,32.2,621,43.9,0.0,0.0,0,346,4,2023,624,41.39999999999999,0.0,0.0,1,0.024752475247524754,Low,Loyal,30,0,0,1,0,0
CUST103079,2021-09-22,2023-08-11,58,Female,Philippines,Basic,199.0,Yearly,UPI,11.0,7.5,Smart TV,Horror,2,1,33.5,0,0,Referral,Direct,25.3,0.012,1532,51.1,844,32.6,199.0,10162.27,0,688,9,2021,847,27.2,10168.9,14.770741279069767,1,1.1166666666666667,Low,Loyal,55,0,0,1,0,0
CUST103080,2024-06-19,2025-10-22,41,Female,UK,Premium,799.0,Monthly,Paypal,19.0,9.6,Mobile,Kids,4,1,5.9,0,0,Organic,NewSeries2022,2.2,0.137,531,17.7,41,41.7,799.0,14142.3,0,490,6,2024,44,36.699999999999996,14142.3,28.861836734693878,1,0.15364583333333334,Low,Mature,30,0,0,1,0,0
CUST103081,2024-01-25,2025-05-24,22,Female,Philippines,Standard,499.0,Monthly,Card,39.0,2.0,Mobile,Sci-Fi,2,1,18.8,2,2,Email,NewSeries2022,31.4,0.142,677,22.6,192,8.7,499.0,11260.77,0,485,1,2024,195,21.900000000000002,11277.400000000001,23.218082474226804,1,2.35,Medium,Mature,30,0,0,1,0,1
CUST103082,2024-11-21,2024-12-27,53,Male,Australia,Standard,499.0,Quarterly,UPI,41.7,3.2,Web,Romance,1,1,5.3,0,0,Referral,RetentionPush2024,37.1,0.183,376,12.5,340,13.9,499.0,6254.13,0,36,11,2024,343,26.580000000000002,6237.5,173.72583333333333,1,0.41406249999999994,Medium,Mature,30,0,0,1,0,0
CUST103083,2023-11-10,2025-09-01,45,Female,Germany,Premium,799.0,Quarterly,ApplePay,13.0,9.8,Tablet,Romance,4,1,6.4,0,0,Search Ads,Launch2020,12.1,0.31,753,25.1,92,42.6,799.0,20054.9,0,661,11,2023,95,34.9,20054.9,30.340242057488656,1,0.16326530612244897,Low,Loyal,55,0,0,1,0,0
CUST103084,2023-07-12,2023-11-28,57,Female,India,Standard,499.0,Monthly,Card,71.2,11.5,Gaming Console,Romance,2,1,6.9,1,0,Paid Social,SummerSale2023,14.6,0.55,874,29.1,735,50.0,499.0,14537.53,1,139,7,2023,738,63.28,14520.900000000001,104.58654676258993,1,0.15,High,Loyal,30,0,1,1,0,1
CUST103085,2020-02-24,2021-07-01,20,Female,India,Standard,499.0,Monthly,NetBanking,6.8,1.9,Mobile,Horror,1,1,35.2,0,0,Organic,SummerSale2023,22.4,0.592,2108,70.3,1615,8.3,499.0,35063.07,0,493,2,2020,1618,8.72,35079.7,71.12184584178499,1,4.631578947368421,Low,Loyal,55,1,0,1,0,0
CUST103086,2023-05-07,2023-10-13,26,Male,India,Standard,499.0,Quarterly,NetBanking,37.6,7.0,Mobile,Comedy,1,1,9.6,0,0,Email,SummerSale2023,41.7,0.46,940,31.3,781,30.4,499.0,15635.33,0,159,5,2023,784,36.339999999999996,15618.7,98.33540880503145,1,0.34285714285714286,Medium,Loyal,30,0,0,1,0,0
CUST103087,2022-08-29,2024-06-01,16,Male,Australia,Standard,499.0,Monthly,Card,38.1,2.5,Mobile,Romance,2,0,0.0,0,0,Referral,SummerSale2023,58.8,0.271,1191,39.7,549,10.9,499.0,19810.3,1,642,8,2022,552,22.740000000000002,19810.300000000003,30.857165109034266,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST103088,2021-06-27,2022-10-11,49,Female,India,Free Trial,0.0,Yearly,NetBanking,40.3,5.0,Mobile,Drama,1,0,0.0,0,0,Organic,Festive2021,42.6,0.222,1619,54.0,1148,21.7,0.0,0.0,1,471,6,2021,1151,31.12,0.0,0.0,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST103089,2023-09-04,2025-03-06,71,Male,Brazil,Premium,799.0,Monthly,Card,52.6,1.3,Mobile,Drama,3,1,26.4,1,1,Search Ads,Launch2020,94.6,0.025,820,27.3,271,5.6,799.0,21839.33,0,549,9,2023,274,25.240000000000002,21812.7,39.78020036429873,1,5.076923076923077,Medium,Loyal,30,0,1,1,0,1
CUST103090,2024-05-22,2025-04-30,16,Male,India,Standard,499.0,Quarterly,Paypal,26.0,6.6,Smart TV,Action,4,0,0.0,0,0,Search Ads,SummerSale2023,34.5,0.214,559,18.6,216,28.7,499.0,9298.03,1,343,5,2024,219,30.200000000000003,9281.400000000001,27.107959183673472,1,0.0,Low,Mature,30,0,0,1,0,0
CUST103091,2024-05-08,2025-08-24,34,Female,Brazil,Basic,199.0,Quarterly,Card,19.5,6.4,Smart TV,Comedy,1,1,4.9,0,0,Paid Social,Launch2020,40.4,0.034,573,19.1,100,27.8,199.0,3800.9,0,473,5,2024,103,27.3,3800.9,8.035729386892179,1,0.19140625,Low,Mature,30,0,0,1,0,0
CUST103092,2023-03-30,2024-05-26,17,Male,India,Premium,799.0,Monthly,Paypal,38.0,6.4,Smart TV,Documentary,1,1,10.2,0,0,Paid Social,Direct,73.0,0.274,978,32.6,555,27.8,799.0,26047.4,0,423,3,2023,558,34.699999999999996,26047.4,61.57777777777778,1,0.39843749999999994,Medium,Loyal,30,0,0,1,0,0
CUST103093,2023-03-28,2023-05-24,36,Female,India,Basic,199.0,Quarterly,ApplePay,69.1,6.1,Mobile,Kids,1,1,52.4,0,0,Search Ads,Launch2020,30.5,0.035,980,32.7,923,26.5,199.0,6500.67,1,57,3,2023,926,46.239999999999995,6507.3,114.04684210526315,1,2.1475409836065573,High,Loyal,30,0,1,1,0,0
CUST103094,2021-04-11,2022-09-26,35,Male,India,Basic,199.0,Quarterly,ApplePay,23.4,8.9,Mobile,Comedy,1,1,7.5,0,0,Referral,SummerSale2023,35.4,0.229,1696,56.5,1163,38.7,199.0,11250.13,1,533,4,2021,1166,36.36,11243.5,21.107185741088177,1,0.21067415730337077,Low,Loyal,30,0,0,1,0,0
CUST103095,2024-01-17,2024-11-18,38,Female,USA,Standard,499.0,Yearly,NetBanking,31.2,12.1,Mobile,Romance,1,1,10.5,0,0,Referral,Direct,37.8,0.015,685,22.8,379,52.6,499.0,11393.83,0,306,1,2024,382,49.08,11377.2,37.2347385620915,1,0.21694214876033058,Medium,Mature,30,0,0,1,0,0
CUST103096,2020-04-15,2021-11-14,36,Other,India,Free Trial,0.0,Monthly,GooglePay,49.5,3.4,Web,Sci-Fi,1,1,1.7,0,0,Email,Festive2021,61.0,0.075,2057,68.6,1479,14.8,0.0,0.0,0,578,4,2020,1482,30.3,0.0,0.0,1,0.125,Medium,Loyal,30,0,1,1,0,0
CUST103097,2023-04-10,2025-03-04,39,Male,Germany,Basic,199.0,Quarterly,GooglePay,10.8,4.5,Tablet,Romance,2,1,17.0,0,0,Organic,NewSeries2022,45.7,0.094,967,32.2,273,19.6,199.0,6414.43,1,694,4,2023,276,18.12,6407.8,9.242694524495677,1,0.9444444444444444,Low,Loyal,55,0,0,1,0,0
CUST103098,2022-09-10,2023-07-30,19,Male,India,Basic,199.0,Quarterly,Card,35.4,7.4,Mobile,Drama,4,0,0.0,1,0,Organic,NewSeries2022,37.3,0.075,1179,39.3,856,32.2,199.0,7820.7,1,323,9,2022,859,36.36,7820.7,24.212693498452012,1,0.0,Medium,Loyal,30,0,0,1,0,1
CUST103099,2020-12-15,2022-07-06,27,Male,USA,Standard,499.0,Monthly,Paypal,32.9,6.2,Mobile,Kids,1,0,0.0,0,0,Search Ads,Festive2021,50.6,0.074,1813,60.4,1245,26.9,499.0,30156.23,0,568,12,2020,1248,31.759999999999998,30139.6,53.09195422535211,1,0.0,Medium,Loyal,30,1,0,1,0,0
CUST103100,2022-12-09,2024-06-09,37,Male,Brazil,Standard,499.0,Yearly,ApplePay,22.8,6.1,Mobile,Drama,2,0,0.0,0,0,Referral,RetentionPush2024,20.3,0.152,1089,36.3,541,26.5,499.0,18113.7,0,548,12,2022,544,27.42,18113.699999999997,33.05419708029197,1,0.0,Low,Loyal,30,0,0,1,0,0
CUST103101,2023-07-12,2023-07-31,35,Female,India,Standard,499.0,Monthly,ApplePay,45.1,3.1,Smart TV,Action,1,0,0.0,0,0,Paid Social,SummerSale2023,56.4,0.347,874,29.1,855,13.5,499.0,14537.53,0,19,7,2023,858,27.340000000000003,14520.900000000001,765.1331578947369,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST103102,2024-01-16,2024-08-16,33,Female,Philippines,Standard,499.0,Monthly,ApplePay,78.1,5.6,Mobile,Documentary,3,0,0.0,0,0,Email,Direct,69.9,0.413,686,22.9,473,24.3,499.0,11410.47,1,213,1,2024,476,48.04,11427.099999999999,53.570281690140845,1,0.0,High,Mature,30,0,1,1,0,0
CUST103103,2023-06-23,2025-02-03,16,Male,South Africa,Standard,499.0,Monthly,NetBanking,38.5,5.7,Mobile,Sci-Fi,1,1,22.8,0,0,Referral,RetentionPush2024,70.1,0.015,893,29.8,302,24.8,499.0,14853.57,0,591,6,2023,305,32.8,14870.2,25.132944162436548,1,1.0,Medium,Loyal,30,0,0,1,0,0
CUST103104,2024-05-05,2025-04-09,45,Male,India,Basic,199.0,Monthly,ApplePay,9.7,7.7,Mobile,Romance,1,1,19.0,0,0,Paid Social,Launch2020,29.1,0.043,576,19.2,237,33.5,199.0,3820.8,0,339,5,2024,240,27.279999999999998,3820.7999999999997,11.270796460176992,1,0.6168831168831169,Low,Mature,55,0,0,1,0,0
CUST103105,2024-09-18,2025-09-15,48,Male,India,Basic,199.0,Yearly,GooglePay,17.6,4.3,Smart TV,Romance,1,0,0.0,0,0,Referral,NewSeries2022,0.5,0.074,440,14.7,78,18.7,199.0,2918.67,0,362,9,2024,81,19.94,2925.2999999999997,8.062624309392266,1,0.0,Low,Mature,30,0,0,1,0,0
CUST103106,2022-02-17,2022-04-25,39,Female,USA,Premium,799.0,Quarterly,UPI,64.6,9.7,Mobile,Documentary,1,1,2.4,0,0,Paid Social,RetentionPush2024,84.6,0.23,1384,46.1,1317,42.1,799.0,36860.53,1,67,2,2022,1320,55.239999999999995,36833.9,550.1571641791045,1,0.061855670103092786,High,Loyal,30,1,1,1,0,0
CUST103107,2020-10-29,2021-03-30,29,Male,Brazil,Free Trial,0.0,Monthly,NetBanking,30.2,3.2,Smart TV,Documentary,1,0,0.0,0,0,Organic,Launch2020,15.4,0.103,1860,62.0,1708,13.9,0.0,0.0,0,152,10,2020,1711,21.68,0.0,0.0,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST103108,2024-08-09,2025-05-23,51,Female,UK,Basic,199.0,Yearly,Card,11.5,11.7,Smart TV,Sci-Fi,1,1,9.0,0,0,Organic,Launch2020,41.4,0.13,480,16.0,193,50.8,199.0,3184.0,1,287,8,2024,196,40.0,3184.0,11.094076655052264,1,0.19230769230769232,Low,Mature,55,0,0,1,0,0
CUST103109,2023-10-26,2023-11-26,20,Female,Canada,Basic,199.0,Monthly,UPI,50.1,4.5,Web,Drama,1,1,5.7,0,0,Paid Social,Festive2021,49.4,0.307,768,25.6,737,19.6,199.0,5094.4,0,31,10,2023,740,33.84,5094.400000000001,164.33548387096772,1,0.31666666666666665,Medium,Loyal,30,0,1,1,0,0
CUST103110,2021-05-11,2022-04-23,26,Female,Germany,Basic,199.0,Monthly,NetBanking,22.2,11.3,Mobile,Comedy,1,0,0.0,1,0,Affiliate,Launch2020,0.5,0.205,1666,55.5,1319,49.1,199.0,11051.13,1,347,5,2021,1322,42.78,11044.5,31.84763688760807,1,0.0,Low,Loyal,30,0,0,1,0,1
CUST103111,2020-03-05,2021-03-24,39,Male,India,Premium,799.0,Monthly,NetBanking,35.7,4.8,Mobile,Drama,1,1,42.8,0,0,Paid Social,RetentionPush2024,53.8,0.177,2098,69.9,1714,20.9,799.0,55876.73,0,384,3,2020,1717,28.98,55850.100000000006,145.51231770833334,1,2.2291666666666665,Medium,Loyal,30,1,0,1,0,0
CUST103112,2023-03-18,2024-12-18,46,Female,Brazil,Premium,799.0,Monthly,Paypal,12.4,9.5,Web,Comedy,1,1,15.2,0,0,Email,Launch2020,62.3,0.173,990,33.0,349,41.3,799.0,26367.0,0,641,3,2023,352,33.76,26367.0,41.13416536661467,1,0.39999999999999997,Low,Loyal,55,0,0,1,0,0
CUST103113,2023-12-05,2025-06-04,70,Male,Australia,Standard,499.0,Monthly,UPI,26.6,5.9,Mobile,Action,2,0,0.0,0,0,Referral,SummerSale2023,51.4,0.044,728,24.3,181,25.6,499.0,12109.07,0,547,12,2023,184,28.34,12125.7,22.137239488117,1,0.0,Low,Loyal,30,0,0,1,0,0
CUST103114,2020-08-13,2021-01-29,28,Male,UK,Premium,799.0,Quarterly,UPI,34.4,7.2,Mobile,Comedy,1,1,3.4,0,0,Search Ads,Direct,34.2,0.023,1937,64.6,1768,31.3,799.0,51588.77,0,169,8,2020,1771,35.66,51615.399999999994,305.2589940828402,1,0.11805555555555555,Medium,Loyal,30,1,0,1,0,0
CUST103115,2021-01-25,2022-09-01,31,Female,Mexico,Premium,799.0,Monthly,GooglePay,33.0,8.8,Mobile,Sci-Fi,1,1,3.6,0,0,Affiliate,Festive2021,31.0,0.079,1772,59.1,1188,38.2,799.0,47194.27,0,584,1,2021,1191,39.9,47220.9,80.81210616438355,1,0.10227272727272727,Medium,Loyal,30,1,0,1,0,0
CUST103116,2020-02-08,2021-10-20,39,Female,Australia,Free Trial,0.0,Monthly,UPI,42.5,6.0,Web,Romance,1,0,0.0,0,0,Organic,SummerSale2023,20.5,0.293,2124,70.8,1504,26.1,0.0,0.0,1,620,2,2020,1507,35.0,0.0,0.0,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST103117,2022-06-22,2023-07-25,28,Male,India,Basic,199.0,Monthly,ApplePay,39.0,1.3,Mobile,Romance,1,1,49.0,0,0,Organic,RetentionPush2024,44.4,0.384,1259,42.0,861,5.6,199.0,8351.37,0,398,6,2022,864,19.8,8358.0,20.983341708542717,1,9.423076923076923,Medium,Loyal,30,0,0,1,0,0
CUST103118,2021-10-04,2022-04-13,39,Male,USA,Basic,199.0,Monthly,GooglePay,14.6,5.1,Smart TV,Romance,1,1,16.3,0,0,Referral,Direct,32.8,0.319,1520,50.7,1329,22.2,199.0,10082.67,0,191,10,2021,1332,21.44,10089.300000000001,52.788848167539264,1,0.7990196078431373,Low,Loyal,55,0,0,1,0,0
CUST103119,2022-05-07,2024-01-06,69,Male,USA,Basic,199.0,Yearly,ApplePay,68.7,5.5,Mobile,Horror,1,0,0.0,0,0,Email,Launch2020,0.5,0.034,1305,43.5,696,23.9,199.0,8656.5,1,609,5,2022,699,43.980000000000004,8656.5,14.214285714285714,1,0.0,High,Loyal,30,0,1,1,0,0
CUST103120,2020-11-06,2021-03-05,41,Male,India,Free Trial,0.0,Monthly,GooglePay,31.9,12.2,Mobile,Romance,1,1,3.6,0,0,Paid Social,RetentionPush2024,43.0,0.502,1852,61.7,1733,53.0,0.0,0.0,0,119,11,2020,1736,49.66,0.0,0.0,1,0.0737704918032787,Medium,Loyal,30,0,0,1,0,0
CUST103121,2022-04-25,2023-03-06,17,Male,Philippines,Premium,799.0,Yearly,Card,8.0,6.9,Smart TV,Drama,2,1,6.5,0,0,Organic,Launch2020,74.8,0.098,1317,43.9,1002,30.0,799.0,35076.1,0,315,4,2022,1005,24.2,35076.1,111.3526984126984,1,0.23550724637681159,Low,Loyal,55,1,0,1,0,0
CUST103122,2023-11-15,2024-10-02,31,Male,India,Standard,499.0,Monthly,GooglePay,9.4,7.5,Smart TV,Comedy,2,1,5.0,1,0,Referral,Launch2020,14.3,0.364,748,24.9,426,32.6,499.0,12441.73,1,322,11,2023,429,26.560000000000002,12425.099999999999,38.63891304347826,1,0.16666666666666666,Low,Loyal,55,0,0,1,0,1
CUST103123,2021-02-21,2021-03-25,53,Male,Australia,Basic,199.0,Quarterly,Card,36.5,6.7,Mobile,Sci-Fi,1,1,4.3,0,0,Paid Social,Launch2020,31.3,0.197,1745,58.2,1713,29.1,199.0,11575.17,0,32,2,2021,1716,35.0,11581.800000000001,361.7240625,1,0.16044776119402984,Medium,Loyal,30,0,0,1,0,0
CUST103124,2022-04-20,2023-01-23,61,Female,UK,Standard,499.0,Monthly,GooglePay,16.5,7.7,Mobile,Kids,1,1,15.8,0,0,Search Ads,Festive2021,42.2,0.315,1322,44.1,1044,33.5,499.0,21989.27,1,278,4,2022,1047,30.0,22005.9,79.09809352517986,1,0.512987012987013,Low,Loyal,30,0,0,1,0,0
CUST103125,2022-10-24,2023-12-21,16,Female,India,Standard,499.0,Yearly,Card,46.5,3.3,Smart TV,Drama,1,1,1.3,0,0,Organic,RetentionPush2024,4.1,0.006,1135,37.8,712,14.3,499.0,18878.83,0,423,10,2022,715,28.8,18862.199999999997,44.630803782505915,1,0.0984848484848485,Medium,Loyal,30,0,0,1,0,0
CUST103126,2024-05-06,2024-08-02,64,Female,Philippines,Standard,499.0,Monthly,ApplePay,36.0,4.9,Mobile,Action,1,1,2.2,0,0,Search Ads,Festive2021,29.5,0.114,575,19.2,487,21.3,499.0,9564.17,0,88,5,2024,490,29.400000000000002,9580.8,108.68375,1,0.11224489795918367,Medium,Mature,30,0,0,1,0,0
CUST103128,2022-08-23,2023-04-23,66,Female,UK,Basic,199.0,Yearly,Paypal,9.8,6.3,Web,Sci-Fi,2,0,0.0,0,0,Organic,Direct,25.4,0.092,1197,39.9,954,27.4,199.0,7940.1,1,243,8,2022,957,22.82,7940.099999999999,32.67530864197531,1,0.0,Low,Loyal,55,0,0,1,0,0
CUST103129,2024-11-22,2025-11-30,50,Female,India,Premium,799.0,Yearly,GooglePay,56.2,6.7,Smart TV,Action,1,0,0.0,0,0,Organic,Festive2021,7.1,0.312,375,12.5,2,29.1,799.0,9987.5,0,373,11,2024,5,42.58,9987.5,26.776139410187668,1,0.0,Medium,Mature,0,0,1,0,0,0
CUST103130,2024-10-03,2025-11-30,58,Female,India,Standard,499.0,Monthly,Card,13.2,6.9,Mobile,Horror,1,0,0.0,0,0,Paid Social,Festive2021,41.2,0.257,425,14.2,2,30.0,499.0,7069.17,0,423,10,2024,5,25.98,7085.799999999999,16.711985815602837,1,0.0,Low,Mature,25,0,0,0,0,0
CUST103131,2024-02-15,2024-12-20,44,Female,USA,Standard,499.0,Yearly,NetBanking,51.6,9.1,Mobile,Documentary,2,1,3.4,0,0,Organic,NewSeries2022,23.1,0.099,656,21.9,347,39.5,499.0,10911.47,1,309,2,2024,350,48.239999999999995,10928.099999999999,35.31220064724919,1,0.09340659340659341,Medium,Mature,30,0,1,1,0,0
CUST103132,2024-01-29,2024-09-06,52,Female,India,Basic,199.0,Quarterly,ApplePay,63.5,5.1,Mobile,Documentary,3,0,0.0,1,0,Email,Festive2021,59.5,0.116,673,22.4,452,22.2,199.0,4464.23,1,221,1,2024,455,40.7,4457.599999999999,20.200135746606332,1,0.0,High,Mature,30,0,1,1,0,1
CUST103133,2020-05-07,2021-10-26,32,Female,UK,Premium,799.0,Monthly,Paypal,28.1,7.3,Web,Action,1,1,23.5,0,0,Organic,RetentionPush2024,65.3,0.135,2035,67.8,1498,31.7,799.0,54198.83,0,537,5,2020,1501,33.44,54172.2,100.9289199255121,1,0.8047945205479452,Low,Loyal,30,1,0,1,0,0
CUST103134,2023-12-16,2024-10-20,73,Male,Philippines,Standard,499.0,Monthly,NetBanking,20.4,0.5,Web,Horror,1,1,2.7,0,0,Referral,SummerSale2023,2.5,0.158,717,23.9,408,2.2,499.0,11926.1,1,309,12,2023,411,9.96,11926.099999999999,38.5957928802589,1,1.35,Low,Mature,30,0,0,1,0,0
CUST103135,2020-10-09,2021-04-06,69,Female,UK,Free Trial,0.0,Monthly,NetBanking,31.9,2.2,Mobile,Kids,2,1,5.2,0,0,Paid Social,RetentionPush2024,89.5,0.071,1880,62.7,1701,9.6,0.0,0.0,0,179,10,2020,1704,19.66,0.0,0.0,1,0.5909090909090908,Medium,Loyal,30,0,0,1,0,0
CUST103136,2022-11-28,2023-03-22,54,Female,Mexico,Standard,499.0,Monthly,ApplePay,20.1,6.3,Web,Comedy,2,0,0.0,0,0,Email,RetentionPush2024,17.6,0.052,1100,36.7,986,27.4,499.0,18296.67,1,114,11,2022,989,26.939999999999998,18313.300000000003,160.4971052631579,1,0.0,Low,Loyal,30,0,0,1,0,0
CUST103137,2021-02-28,2022-03-18,57,Female,Canada,Free Trial,0.0,Quarterly,GooglePay,67.2,3.7,Gaming Console,Action,1,1,1.0,0,0,Organic,SummerSale2023,24.3,0.024,1738,57.9,1355,16.1,0.0,0.0,0,383,2,2021,1358,38.28,0.0,0.0,1,0.06756756756756756,High,Loyal,30,0,1,1,0,0
CUST103138,2023-02-22,2023-04-01,43,Female,USA,Free Trial,0.0,Monthly,UPI,31.0,9.9,Gaming Console,Action,2,0,0.0,0,0,Referral,Festive2021,32.3,0.03,1014,33.8,976,43.0,0.0,0.0,1,38,2,2023,979,42.1,0.0,0.0,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST103139,2021-10-27,2022-05-21,44,Male,Mexico,Standard,499.0,Monthly,Paypal,43.8,3.8,Gaming Console,Action,3,1,14.7,1,0,Email,SummerSale2023,61.5,0.126,1497,49.9,1291,16.5,499.0,24900.1,0,206,10,2021,1294,29.220000000000002,24900.1,120.87427184466019,1,0.9671052631578947,Medium,Loyal,30,0,0,1,0,1
CUST103140,2023-09-18,2023-12-21,58,Male,USA,Free Trial,0.0,Yearly,GooglePay,44.4,6.6,Web,Comedy,2,1,3.6,1,1,Email,SummerSale2023,84.1,0.218,806,26.9,712,28.7,0.0,0.0,1,94,9,2023,715,37.86,0.0,0.0,1,0.13636363636363638,Medium,Loyal,30,0,0,1,0,1
CUST103141,2022-09-06,2023-12-04,18,Female,Mexico,Standard,499.0,Monthly,ApplePay,52.8,9.4,Mobile,Kids,1,0,0.0,0,0,Paid Social,RetentionPush2024,29.3,0.219,1183,39.4,729,40.8,499.0,19677.23,0,454,9,2022,732,49.32,19660.6,43.34191629955947,1,0.0,Medium,Loyal,30,0,1,1,0,0
CUST103142,2022-12-12,2024-05-13,67,Female,India,Standard,499.0,Yearly,UPI,26.0,8.5,Mobile,Drama,1,1,11.6,0,0,Paid Social,Direct,53.8,0.122,1086,36.2,568,36.9,499.0,18063.8,0,518,12,2022,571,36.199999999999996,18063.800000000003,34.87220077220077,1,0.3411764705882353,Low,Loyal,30,0,0,1,0,0
CUST103143,2022-02-10,2022-03-07,25,Female,India,Basic,199.0,Yearly,ApplePay,50.3,5.4,Web,Horror,1,1,35.1,0,0,Organic,RetentionPush2024,71.4,0.193,1391,46.4,1366,23.5,199.0,9226.97,0,25,2,2022,1369,36.62,9233.6,369.0788,1,1.625,Medium,Loyal,30,0,1,1,0,0
CUST103144,2021-10-04,2023-02-10,74,Male,Mexico,Standard,499.0,Yearly,ApplePay,61.0,5.8,Mobile,Action,1,0,0.0,0,0,Paid Social,Direct,22.9,0.639,1520,50.7,1026,25.2,499.0,25282.67,0,494,10,2021,1029,41.8,25299.300000000003,51.179493927125506,1,0.0,High,Loyal,30,0,1,1,0,0
CUST103145,2020-12-20,2022-05-16,57,Male,UK,Premium,799.0,Yearly,NetBanking,31.9,8.4,Mobile,Horror,2,1,3.5,1,1,Search Ads,NewSeries2022,36.9,0.807,1808,60.3,1296,36.5,799.0,48153.07,1,512,12,2020,1299,38.26,48179.7,94.04896484375,1,0.10416666666666666,Medium,Loyal,30,1,0,1,0,1
CUST103146,2022-07-30,2023-01-03,29,Female,Mexico,Premium,799.0,Monthly,GooglePay,8.3,9.4,Mobile,Romance,4,1,7.9,0,0,Organic,Launch2020,66.8,0.373,1221,40.7,1064,40.8,799.0,32519.3,0,157,7,2022,1067,31.82,32519.300000000003,207.12929936305733,1,0.21010638297872342,Low,Loyal,55,1,0,1,0,0
CUST103147,2022-12-27,2023-07-09,27,Female,Philippines,Basic,199.0,Monthly,ApplePay,62.4,11.5,Smart TV,Action,1,1,7.2,0,0,Search Ads,Festive2021,48.7,0.492,1071,35.7,877,50.0,199.0,7104.3,0,194,12,2022,880,59.76,7104.3,36.62010309278351,1,0.1565217391304348,High,Loyal,30,0,1,1,0,0
CUST103148,2021-12-02,2022-11-15,62,Female,India,Standard,499.0,Monthly,GooglePay,38.5,9.4,Mobile,Drama,1,0,0.0,0,0,Organic,SummerSale2023,36.7,0.029,1461,48.7,1113,40.8,499.0,24301.3,1,348,12,2021,1116,43.6,24301.300000000003,69.83132183908046,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST103149,2023-01-23,2024-06-01,57,Male,UK,Basic,199.0,Monthly,UPI,35.1,9.1,Mobile,Documentary,1,1,8.8,0,0,Search Ads,RetentionPush2024,29.8,0.065,1044,34.8,549,39.5,199.0,6925.2,0,495,1,2023,552,41.64,6925.2,13.99030303030303,1,0.2417582417582418,Medium,Loyal,30,0,0,1,0,0
CUST103150,2021-12-26,2023-06-15,45,Female,USA,Premium,799.0,Quarterly,NetBanking,48.5,8.0,Smart TV,Sci-Fi,2,1,5.4,1,1,Referral,Direct,46.5,0.616,1437,47.9,901,34.8,799.0,38272.1,0,536,12,2021,904,43.7,38272.1,71.40317164179105,1,0.16875,Medium,Loyal,30,1,0,1,0,1
CUST103151,2023-10-16,2024-08-28,47,Male,Canada,Basic,199.0,Monthly,UPI,63.6,7.4,Gaming Console,Drama,2,1,24.7,1,0,Paid Social,RetentionPush2024,0.5,0.028,778,25.9,461,32.2,199.0,5160.73,1,317,10,2023,464,47.94,5154.099999999999,16.279905362776024,1,0.8344594594594594,High,Loyal,30,0,1,1,0,1
CUST103152,2024-04-30,2025-03-31,47,Female,Brazil,Free Trial,0.0,Yearly,UPI,30.6,5.9,Mobile,Comedy,1,1,4.8,0,0,Paid Social,Festive2021,34.8,0.415,581,19.4,246,25.6,0.0,0.0,1,335,4,2024,249,30.240000000000002,0.0,0.0,1,0.20338983050847456,Medium,Mature,30,0,0,1,0,0
CUST103153,2024-11-11,2025-04-06,57,Male,India,Basic,199.0,Yearly,NetBanking,60.1,8.5,Smart TV,Sci-Fi,2,0,0.0,0,0,Referral,NewSeries2022,43.8,0.116,386,12.9,240,36.9,199.0,2560.47,1,146,11,2024,243,49.540000000000006,2567.1,17.537465753424655,1,0.0,High,Mature,30,0,1,1,0,0
CUST103154,2024-01-16,2024-04-25,47,Male,UK,Standard,499.0,Monthly,GooglePay,36.4,6.3,Mobile,Horror,2,1,3.6,0,0,Referral,RetentionPush2024,46.4,0.738,686,22.9,586,27.4,499.0,11410.47,1,100,1,2024,589,33.76,11427.099999999999,114.1047,1,0.14285714285714288,Medium,Mature,30,0,0,1,0,0
CUST103155,2023-10-26,2025-04-06,41,Female,Australia,Free Trial,0.0,Monthly,UPI,47.5,9.1,Mobile,Documentary,2,1,6.8,0,0,Email,SummerSale2023,49.4,0.252,768,25.6,240,39.5,0.0,0.0,0,528,10,2023,243,46.599999999999994,0.0,0.0,1,0.18681318681318682,Medium,Loyal,30,0,0,1,0,0
